cell_id,species,n_obs,is_present
3251,Myotis californicus,0,0
3251,Myotis yumanensis,0,0
3252,Aeorestes cinereus,0,0
3252,Myotis californicus,0,0
3252,Myotis yumanensis,0,0
3253,Aeorestes cinereus,0,0
3253,Myotis californicus,0,0
3253,Myotis yumanensis,0,0
3254,Aeorestes cinereus,0,0
3254,Myotis californicus,0,0
3254,Myotis yumanensis,0,0
3255,Aeorestes cinereus,0,0
3255,Myotis californicus,0,0
3255,Myotis yumanensis,0,0
3256,Aeorestes cinereus,0,0
3256,Myotis californicus,0,0
3256,Myotis yumanensis,0,0
3257,Aeorestes cinereus,0,0
3257,Myotis californicus,0,0
3257,Myotis yumanensis,0,0
3258,Aeorestes cinereus,0,0
3258,Myotis californicus,0,0
3258,Myotis yumanensis,0,0
3259,Aeorestes cinereus,0,0
3259,Myotis californicus,0,0
3259,Myotis yumanensis,0,0
3260,Aeorestes cinereus,0,0
3260,Myotis californicus,0,0
3260,Myotis yumanensis,0,0
3261,Aeorestes cinereus,0,0
3261,Myotis californicus,0,0
3261,Myotis yumanensis,0,0
3262,Aeorestes cinereus,0,0
3262,Myotis californicus,0,0
3262,Myotis yumanensis,0,0
3263,Aeorestes cinereus,0,0
3263,Myotis californicus,0,0
3263,Myotis yumanensis,0,0
3287,Aeorestes cinereus,0,0
3287,Myotis californicus,0,0
3287,Myotis yumanensis,0,0
3288,Aeorestes cinereus,0,0
3288,Myotis californicus,0,0
3288,Myotis yumanensis,0,0
3289,Aeorestes cinereus,0,0
3289,Myotis californicus,0,0
3289,Myotis yumanensis,0,0
3290,Aeorestes cinereus,0,0
3290,Myotis californicus,0,0
3290,Myotis yumanensis,0,0
3291,Aeorestes cinereus,0,0
3291,Myotis californicus,0,0
3291,Myotis yumanensis,0,0
3292,Aeorestes cinereus,0,0
3292,Myotis californicus,0,0
3292,Myotis yumanensis,0,0
3293,Aeorestes cinereus,0,0
3293,Myotis californicus,0,0
3293,Myotis yumanensis,0,0
3294,Aeorestes cinereus,0,0
3294,Myotis californicus,0,0
3294,Myotis yumanensis,0,0
3295,Aeorestes cinereus,0,0
3295,Myotis californicus,0,0
3295,Myotis yumanensis,0,0
3296,Aeorestes cinereus,0,0
3296,Myotis californicus,0,0
3296,Myotis yumanensis,0,0
3297,Aeorestes cinereus,0,0
3297,Myotis californicus,0,0
3297,Myotis yumanensis,0,0
3338,Aeorestes cinereus,0,0
3338,Myotis californicus,0,0
3338,Myotis yumanensis,0,0
3339,Aeorestes cinereus,0,0
3339,Myotis californicus,0,0
3339,Myotis yumanensis,0,0
3340,Aeorestes cinereus,0,0
3340,Myotis californicus,0,0
3340,Myotis yumanensis,0,0
3341,Aeorestes cinereus,0,0
3341,Myotis californicus,0,0
3341,Myotis yumanensis,0,0
3342,Aeorestes cinereus,0,0
3342,Myotis californicus,0,0
3342,Myotis yumanensis,0,0
3343,Aeorestes cinereus,0,0
3343,Myotis californicus,0,0
3343,Myotis yumanensis,0,0
3344,Aeorestes cinereus,0,0
3344,Myotis californicus,0,0
3344,Myotis yumanensis,0,0
3345,Aeorestes cinereus,0,0
3345,Myotis californicus,0,0
3345,Myotis yumanensis,0,0
3346,Aeorestes cinereus,0,0
3346,Myotis californicus,0,0
3346,Myotis yumanensis,0,0
3347,Aeorestes cinereus,0,0
3347,Myotis californicus,0,0
3347,Myotis yumanensis,0,0
3348,Aeorestes cinereus,0,0
3348,Myotis californicus,0,0
3348,Myotis yumanensis,0,0
3349,Aeorestes cinereus,0,0
3349,Myotis californicus,0,0
3349,Myotis yumanensis,0,0
3350,Aeorestes cinereus,0,0
3350,Myotis californicus,0,0
3350,Myotis yumanensis,0,0
3351,Aeorestes cinereus,0,0
3351,Myotis californicus,0,0
3351,Myotis yumanensis,0,0
3352,Aeorestes cinereus,0,0
3352,Myotis californicus,0,0
3352,Myotis yumanensis,0,0
3353,Aeorestes cinereus,0,0
3353,Myotis californicus,0,0
3353,Myotis yumanensis,0,0
3354,Aeorestes cinereus,0,0
3354,Myotis californicus,0,0
3354,Myotis yumanensis,0,0
3355,Aeorestes cinereus,0,0
3355,Myotis californicus,0,0
3355,Myotis yumanensis,0,0
3356,Aeorestes cinereus,0,0
3356,Myotis californicus,0,0
3356,Myotis yumanensis,0,0
3377,Aeorestes cinereus,0,0
3377,Myotis californicus,0,0
3377,Myotis yumanensis,0,0
3378,Aeorestes cinereus,0,0
3378,Myotis californicus,0,0
3378,Myotis yumanensis,0,0
3379,Aeorestes cinereus,0,0
3379,Myotis californicus,0,0
3379,Myotis yumanensis,0,0
3380,Aeorestes cinereus,0,0
3380,Myotis californicus,0,0
3380,Myotis yumanensis,0,0
3381,Aeorestes cinereus,0,0
3381,Myotis californicus,0,0
3381,Myotis yumanensis,0,0
3382,Aeorestes cinereus,0,0
3382,Myotis californicus,0,0
3382,Myotis yumanensis,0,0
3383,Aeorestes cinereus,0,0
3383,Myotis californicus,0,0
3383,Myotis yumanensis,0,0
3384,Aeorestes cinereus,1,1
3384,Myotis californicus,0,0
3384,Myotis yumanensis,0,0
3385,Aeorestes cinereus,0,0
3385,Myotis californicus,0,0
3385,Myotis yumanensis,0,0
3386,Aeorestes cinereus,0,0
3386,Myotis californicus,0,0
3386,Myotis yumanensis,0,0
3387,Aeorestes cinereus,0,0
3387,Myotis californicus,0,0
3387,Myotis yumanensis,0,0
3388,Aeorestes cinereus,0,0
3388,Myotis californicus,0,0
3388,Myotis yumanensis,0,0
3389,Aeorestes cinereus,0,0
3389,Myotis californicus,0,0
3389,Myotis yumanensis,0,0
339,Aeorestes cinereus,3,1
339,Myotis californicus,0,0
339,Myotis yumanensis,0,0
340,Aeorestes cinereus,1,1
340,Myotis californicus,0,0
340,Myotis yumanensis,1,1
341,Aeorestes cinereus,0,0
341,Myotis californicus,0,0
341,Myotis yumanensis,0,0
342,Aeorestes cinereus,2,1
342,Myotis californicus,0,0
342,Myotis yumanensis,9,1
3429,Aeorestes cinereus,0,0
3429,Myotis californicus,0,0
3429,Myotis yumanensis,0,0
343,Aeorestes cinereus,0,0
343,Myotis californicus,1,1
343,Myotis yumanensis,4,1
3430,Aeorestes cinereus,0,0
3430,Myotis californicus,0,0
3430,Myotis yumanensis,0,0
3431,Aeorestes cinereus,0,0
3431,Myotis californicus,0,0
3431,Myotis yumanensis,0,0
3432,Aeorestes cinereus,0,0
3432,Myotis californicus,0,0
3432,Myotis yumanensis,0,0
3433,Aeorestes cinereus,0,0
3433,Myotis californicus,0,0
3433,Myotis yumanensis,0,0
3434,Aeorestes cinereus,0,0
3434,Myotis californicus,0,0
3434,Myotis yumanensis,0,0
3435,Aeorestes cinereus,0,0
3435,Myotis californicus,0,0
3435,Myotis yumanensis,0,0
3436,Aeorestes cinereus,0,0
3436,Myotis californicus,0,0
3436,Myotis yumanensis,0,0
3437,Aeorestes cinereus,0,0
3437,Myotis californicus,0,0
3437,Myotis yumanensis,0,0
3438,Aeorestes cinereus,0,0
3438,Myotis californicus,1,1
3438,Myotis yumanensis,0,0
3439,Aeorestes cinereus,0,0
3439,Myotis californicus,0,0
3439,Myotis yumanensis,0,0
344,Aeorestes cinereus,0,0
344,Myotis californicus,1,1
344,Myotis yumanensis,1,1
3440,Aeorestes cinereus,0,0
3440,Myotis californicus,0,0
3440,Myotis yumanensis,0,0
3441,Aeorestes cinereus,0,0
3441,Myotis californicus,0,0
3441,Myotis yumanensis,0,0
3442,Aeorestes cinereus,0,0
3442,Myotis californicus,0,0
3442,Myotis yumanensis,0,0
3443,Aeorestes cinereus,0,0
3443,Myotis californicus,0,0
3443,Myotis yumanensis,0,0
3444,Aeorestes cinereus,0,0
3444,Myotis californicus,0,0
3444,Myotis yumanensis,0,0
3445,Aeorestes cinereus,0,0
3445,Myotis californicus,0,0
3445,Myotis yumanensis,0,0
3446,Aeorestes cinereus,0,0
3446,Myotis californicus,0,0
3446,Myotis yumanensis,0,0
3447,Aeorestes cinereus,0,0
3447,Myotis californicus,0,0
3447,Myotis yumanensis,0,0
3448,Aeorestes cinereus,0,0
3448,Myotis californicus,0,0
3448,Myotis yumanensis,0,0
345,Aeorestes cinereus,0,0
345,Myotis californicus,0,0
345,Myotis yumanensis,0,0
346,Aeorestes cinereus,1,1
346,Myotis californicus,1,1
346,Myotis yumanensis,1,1
3468,Aeorestes cinereus,0,0
3468,Myotis californicus,0,0
3468,Myotis yumanensis,0,0
3469,Aeorestes cinereus,0,0
3469,Myotis californicus,0,0
3469,Myotis yumanensis,0,0
347,Aeorestes cinereus,0,0
347,Myotis californicus,2,1
347,Myotis yumanensis,1,1
3470,Aeorestes cinereus,0,0
3470,Myotis californicus,0,0
3470,Myotis yumanensis,0,0
3471,Aeorestes cinereus,0,0
3471,Myotis californicus,0,0
3471,Myotis yumanensis,0,0
3472,Aeorestes cinereus,0,0
3472,Myotis californicus,0,0
3472,Myotis yumanensis,0,0
3473,Aeorestes cinereus,0,0
3473,Myotis californicus,0,0
3473,Myotis yumanensis,0,0
3474,Aeorestes cinereus,0,0
3474,Myotis californicus,0,0
3474,Myotis yumanensis,0,0
3475,Aeorestes cinereus,0,0
3475,Myotis californicus,0,0
3475,Myotis yumanensis,0,0
3476,Aeorestes cinereus,0,0
3476,Myotis californicus,0,0
3476,Myotis yumanensis,0,0
3477,Aeorestes cinereus,0,0
3477,Myotis californicus,0,0
3477,Myotis yumanensis,0,0
3478,Aeorestes cinereus,0,0
3478,Myotis californicus,0,0
3478,Myotis yumanensis,0,0
3479,Aeorestes cinereus,0,0
3479,Myotis californicus,0,0
3479,Myotis yumanensis,0,0
348,Aeorestes cinereus,0,0
348,Myotis californicus,0,0
348,Myotis yumanensis,0,0
3480,Aeorestes cinereus,0,0
3480,Myotis californicus,0,0
3480,Myotis yumanensis,0,0
349,Aeorestes cinereus,0,0
349,Myotis californicus,0,0
349,Myotis yumanensis,0,0
350,Aeorestes cinereus,0,0
350,Myotis californicus,0,0
350,Myotis yumanensis,0,0
351,Aeorestes cinereus,0,0
351,Myotis californicus,0,0
351,Myotis yumanensis,0,0
352,Aeorestes cinereus,0,0
352,Myotis californicus,0,0
352,Myotis yumanensis,0,0
3520,Aeorestes cinereus,1,1
3520,Myotis californicus,0,0
3520,Myotis yumanensis,0,0
3521,Aeorestes cinereus,0,0
3521,Myotis californicus,0,0
3521,Myotis yumanensis,0,0
3522,Aeorestes cinereus,0,0
3522,Myotis californicus,0,0
3522,Myotis yumanensis,0,0
3523,Aeorestes cinereus,0,0
3523,Myotis californicus,0,0
3523,Myotis yumanensis,0,0
3524,Aeorestes cinereus,0,0
3524,Myotis californicus,0,0
3524,Myotis yumanensis,0,0
3525,Aeorestes cinereus,0,0
3525,Myotis californicus,0,0
3525,Myotis yumanensis,0,0
3526,Aeorestes cinereus,0,0
3526,Myotis californicus,0,0
3526,Myotis yumanensis,0,0
3527,Aeorestes cinereus,0,0
3527,Myotis californicus,0,0
3527,Myotis yumanensis,0,0
3528,Aeorestes cinereus,0,0
3528,Myotis californicus,0,0
3528,Myotis yumanensis,0,0
3529,Aeorestes cinereus,0,0
3529,Myotis californicus,0,0
3529,Myotis yumanensis,0,0
353,Aeorestes cinereus,0,0
353,Myotis californicus,0,0
353,Myotis yumanensis,0,0
3530,Aeorestes cinereus,0,0
3530,Myotis californicus,0,0
3530,Myotis yumanensis,0,0
3531,Aeorestes cinereus,0,0
3531,Myotis californicus,0,0
3531,Myotis yumanensis,0,0
3532,Aeorestes cinereus,0,0
3532,Myotis californicus,0,0
3532,Myotis yumanensis,0,0
3533,Aeorestes cinereus,0,0
3533,Myotis californicus,0,0
3533,Myotis yumanensis,0,0
3534,Aeorestes cinereus,0,0
3534,Myotis californicus,0,0
3534,Myotis yumanensis,0,0
3535,Aeorestes cinereus,0,0
3535,Myotis californicus,0,0
3535,Myotis yumanensis,0,0
3536,Aeorestes cinereus,0,0
3536,Myotis californicus,0,0
3536,Myotis yumanensis,0,0
3537,Aeorestes cinereus,0,0
3537,Myotis californicus,0,0
3537,Myotis yumanensis,0,0
3538,Aeorestes cinereus,0,0
3538,Myotis californicus,0,0
3538,Myotis yumanensis,0,0
3539,Aeorestes cinereus,0,0
3539,Myotis californicus,0,0
3539,Myotis yumanensis,0,0
354,Aeorestes cinereus,0,0
354,Myotis californicus,0,0
354,Myotis yumanensis,0,0
3540,Aeorestes cinereus,0,0
3540,Myotis californicus,0,0
3540,Myotis yumanensis,0,0
3541,Aeorestes cinereus,0,0
3541,Myotis californicus,0,0
3541,Myotis yumanensis,0,0
355,Aeorestes cinereus,0,0
355,Myotis californicus,0,0
355,Myotis yumanensis,0,0
3559,Aeorestes cinereus,0,0
3559,Myotis californicus,0,0
3559,Myotis yumanensis,0,0
356,Aeorestes cinereus,0,0
356,Myotis californicus,0,0
356,Myotis yumanensis,0,0
3560,Aeorestes cinereus,0,0
3560,Myotis californicus,0,0
3560,Myotis yumanensis,0,0
3561,Aeorestes cinereus,0,0
3561,Myotis californicus,0,0
3561,Myotis yumanensis,0,0
3562,Aeorestes cinereus,0,0
3562,Myotis californicus,0,0
3562,Myotis yumanensis,0,0
3563,Aeorestes cinereus,0,0
3563,Myotis californicus,0,0
3563,Myotis yumanensis,0,0
3564,Aeorestes cinereus,0,0
3564,Myotis californicus,0,0
3564,Myotis yumanensis,0,0
3565,Aeorestes cinereus,0,0
3565,Myotis californicus,0,0
3565,Myotis yumanensis,0,0
3566,Aeorestes cinereus,0,0
3566,Myotis californicus,0,0
3566,Myotis yumanensis,0,0
3567,Aeorestes cinereus,0,0
3567,Myotis californicus,0,0
3567,Myotis yumanensis,0,0
3568,Aeorestes cinereus,0,0
3568,Myotis californicus,0,0
3568,Myotis yumanensis,0,0
3569,Aeorestes cinereus,0,0
3569,Myotis californicus,0,0
3569,Myotis yumanensis,0,0
357,Aeorestes cinereus,0,0
357,Myotis californicus,0,0
357,Myotis yumanensis,0,0
3570,Aeorestes cinereus,0,0
3570,Myotis californicus,0,0
3570,Myotis yumanensis,0,0
3571,Aeorestes cinereus,0,0
3571,Myotis californicus,0,0
3571,Myotis yumanensis,0,0
358,Aeorestes cinereus,0,0
358,Myotis californicus,0,0
358,Myotis yumanensis,0,0
359,Aeorestes cinereus,0,0
359,Myotis californicus,0,0
359,Myotis yumanensis,0,0
360,Aeorestes cinereus,0,0
360,Myotis californicus,0,0
360,Myotis yumanensis,0,0
361,Aeorestes cinereus,0,0
361,Myotis californicus,0,0
361,Myotis yumanensis,0,0
3612,Aeorestes cinereus,0,0
3612,Myotis californicus,0,0
3612,Myotis yumanensis,0,0
3613,Aeorestes cinereus,0,0
3613,Myotis californicus,0,0
3613,Myotis yumanensis,0,0
3614,Aeorestes cinereus,0,0
3614,Myotis californicus,0,0
3614,Myotis yumanensis,0,0
3615,Aeorestes cinereus,0,0
3615,Myotis californicus,0,0
3615,Myotis yumanensis,0,0
3616,Aeorestes cinereus,0,0
3616,Myotis californicus,0,0
3616,Myotis yumanensis,0,0
3617,Aeorestes cinereus,0,0
3617,Myotis californicus,0,0
3617,Myotis yumanensis,0,0
3618,Aeorestes cinereus,0,0
3618,Myotis californicus,0,0
3618,Myotis yumanensis,0,0
3619,Aeorestes cinereus,0,0
3619,Myotis californicus,0,0
3619,Myotis yumanensis,0,0
3620,Aeorestes cinereus,0,0
3620,Myotis californicus,0,0
3620,Myotis yumanensis,0,0
3621,Aeorestes cinereus,0,0
3621,Myotis californicus,0,0
3621,Myotis yumanensis,0,0
3622,Aeorestes cinereus,0,0
3622,Myotis californicus,0,0
3622,Myotis yumanensis,0,0
3623,Aeorestes cinereus,0,0
3623,Myotis californicus,0,0
3623,Myotis yumanensis,0,0
3624,Aeorestes cinereus,0,0
3624,Myotis californicus,0,0
3624,Myotis yumanensis,0,0
3625,Aeorestes cinereus,0,0
3625,Myotis californicus,0,0
3625,Myotis yumanensis,0,0
3626,Aeorestes cinereus,0,0
3626,Myotis californicus,0,0
3626,Myotis yumanensis,0,0
3627,Aeorestes cinereus,0,0
3627,Myotis californicus,0,0
3627,Myotis yumanensis,0,0
3628,Aeorestes cinereus,1,1
3628,Myotis californicus,0,0
3628,Myotis yumanensis,0,0
3629,Aeorestes cinereus,0,0
3629,Myotis californicus,0,0
3629,Myotis yumanensis,0,0
3630,Aeorestes cinereus,0,0
3630,Myotis californicus,0,0
3630,Myotis yumanensis,0,0
3631,Aeorestes cinereus,0,0
3631,Myotis californicus,0,0
3631,Myotis yumanensis,0,0
3632,Aeorestes cinereus,0,0
3632,Myotis californicus,0,0
3632,Myotis yumanensis,0,0
3633,Aeorestes cinereus,0,0
3633,Myotis californicus,0,0
3633,Myotis yumanensis,0,0
3651,Aeorestes cinereus,0,0
3651,Myotis californicus,0,0
3651,Myotis yumanensis,0,0
3652,Aeorestes cinereus,0,0
3652,Myotis californicus,0,0
3652,Myotis yumanensis,0,0
3653,Aeorestes cinereus,0,0
3653,Myotis californicus,0,0
3653,Myotis yumanensis,0,0
3654,Aeorestes cinereus,0,0
3654,Myotis californicus,0,0
3654,Myotis yumanensis,0,0
3655,Aeorestes cinereus,0,0
3655,Myotis californicus,0,0
3655,Myotis yumanensis,0,0
3656,Aeorestes cinereus,0,0
3656,Myotis californicus,0,0
3656,Myotis yumanensis,0,0
3657,Aeorestes cinereus,0,0
3657,Myotis californicus,0,0
3657,Myotis yumanensis,0,0
3658,Aeorestes cinereus,0,0
3658,Myotis californicus,0,0
3658,Myotis yumanensis,0,0
3659,Aeorestes cinereus,0,0
3659,Myotis californicus,0,0
3659,Myotis yumanensis,0,0
3660,Aeorestes cinereus,0,0
3660,Myotis californicus,0,0
3660,Myotis yumanensis,0,0
3661,Aeorestes cinereus,0,0
3661,Myotis californicus,0,0
3661,Myotis yumanensis,0,0
3662,Aeorestes cinereus,0,0
3662,Myotis californicus,0,0
3662,Myotis yumanensis,0,0
3702,Aeorestes cinereus,1,1
3702,Myotis californicus,0,0
3702,Myotis yumanensis,0,0
3703,Aeorestes cinereus,0,0
3703,Myotis californicus,0,0
3703,Myotis yumanensis,0,0
3704,Aeorestes cinereus,0,0
3704,Myotis californicus,0,0
3704,Myotis yumanensis,0,0
3705,Aeorestes cinereus,0,0
3705,Myotis californicus,0,0
3705,Myotis yumanensis,0,0
3706,Aeorestes cinereus,0,0
3706,Myotis californicus,0,0
3706,Myotis yumanensis,0,0
3707,Aeorestes cinereus,0,0
3707,Myotis californicus,0,0
3707,Myotis yumanensis,0,0
3708,Aeorestes cinereus,0,0
3708,Myotis californicus,0,0
3708,Myotis yumanensis,0,0
3709,Aeorestes cinereus,0,0
3709,Myotis californicus,0,0
3709,Myotis yumanensis,0,0
3710,Aeorestes cinereus,0,0
3710,Myotis californicus,0,0
3710,Myotis yumanensis,0,0
3711,Aeorestes cinereus,0,0
3711,Myotis californicus,0,0
3711,Myotis yumanensis,0,0
3712,Aeorestes cinereus,0,0
3712,Myotis californicus,0,0
3712,Myotis yumanensis,0,0
3713,Aeorestes cinereus,0,0
3713,Myotis californicus,0,0
3713,Myotis yumanensis,0,0
3714,Aeorestes cinereus,0,0
3714,Myotis californicus,0,0
3714,Myotis yumanensis,0,0
3715,Aeorestes cinereus,0,0
3715,Myotis californicus,0,0
3715,Myotis yumanensis,0,0
3716,Aeorestes cinereus,0,0
3716,Myotis californicus,0,0
3716,Myotis yumanensis,0,0
3717,Aeorestes cinereus,0,0
3717,Myotis californicus,0,0
3717,Myotis yumanensis,0,0
3718,Aeorestes cinereus,0,0
3718,Myotis californicus,0,0
3718,Myotis yumanensis,0,0
3719,Aeorestes cinereus,0,0
3719,Myotis californicus,0,0
3719,Myotis yumanensis,0,0
3720,Aeorestes cinereus,0,0
3720,Myotis californicus,0,0
3720,Myotis yumanensis,0,0
3721,Aeorestes cinereus,0,0
3721,Myotis californicus,0,0
3721,Myotis yumanensis,0,0
3722,Aeorestes cinereus,0,0
3722,Myotis californicus,0,0
3722,Myotis yumanensis,0,0
3723,Aeorestes cinereus,0,0
3723,Myotis californicus,0,0
3723,Myotis yumanensis,0,0
3724,Aeorestes cinereus,0,0
3724,Myotis californicus,0,0
3724,Myotis yumanensis,0,0
3725,Aeorestes cinereus,0,0
3725,Myotis californicus,0,0
3725,Myotis yumanensis,0,0
3742,Aeorestes cinereus,0,0
3742,Myotis californicus,0,0
3742,Myotis yumanensis,0,0
3743,Aeorestes cinereus,0,0
3743,Myotis californicus,0,0
3743,Myotis yumanensis,0,0
3744,Aeorestes cinereus,0,0
3744,Myotis californicus,0,0
3744,Myotis yumanensis,0,0
3745,Aeorestes cinereus,0,0
3745,Myotis californicus,0,0
3745,Myotis yumanensis,0,0
3746,Aeorestes cinereus,0,0
3746,Myotis californicus,0,0
3746,Myotis yumanensis,0,0
3747,Aeorestes cinereus,0,0
3747,Myotis californicus,0,0
3747,Myotis yumanensis,0,0
3748,Aeorestes cinereus,0,0
3748,Myotis californicus,0,0
3748,Myotis yumanensis,0,0
3749,Aeorestes cinereus,0,0
3749,Myotis californicus,0,0
3749,Myotis yumanensis,0,0
3750,Aeorestes cinereus,0,0
3750,Myotis californicus,0,0
3750,Myotis yumanensis,0,0
3751,Aeorestes cinereus,0,0
3751,Myotis californicus,0,0
3751,Myotis yumanensis,0,0
3752,Aeorestes cinereus,0,0
3752,Myotis californicus,0,0
3752,Myotis yumanensis,0,0
3794,Aeorestes cinereus,0,0
3794,Myotis californicus,0,0
3794,Myotis yumanensis,0,0
3795,Aeorestes cinereus,0,0
3795,Myotis californicus,0,0
3795,Myotis yumanensis,0,0
3796,Aeorestes cinereus,0,0
3796,Myotis californicus,0,0
3796,Myotis yumanensis,0,0
3797,Aeorestes cinereus,0,0
3797,Myotis californicus,0,0
3797,Myotis yumanensis,0,0
3798,Aeorestes cinereus,0,0
3798,Myotis californicus,0,0
3798,Myotis yumanensis,0,0
3799,Aeorestes cinereus,0,0
3799,Myotis californicus,0,0
3799,Myotis yumanensis,0,0
3800,Aeorestes cinereus,0,0
3800,Myotis californicus,0,0
3800,Myotis yumanensis,0,0
3801,Aeorestes cinereus,0,0
3801,Myotis californicus,0,0
3801,Myotis yumanensis,0,0
3802,Aeorestes cinereus,0,0
3802,Myotis californicus,0,0
3802,Myotis yumanensis,0,0
3803,Aeorestes cinereus,0,0
3803,Myotis californicus,0,0
3803,Myotis yumanensis,0,0
3804,Aeorestes cinereus,0,0
3804,Myotis californicus,0,0
3804,Myotis yumanensis,0,0
3805,Aeorestes cinereus,0,0
3805,Myotis californicus,0,0
3805,Myotis yumanensis,0,0
3806,Aeorestes cinereus,0,0
3806,Myotis californicus,0,0
3806,Myotis yumanensis,0,0
3807,Aeorestes cinereus,0,0
3807,Myotis californicus,0,0
3807,Myotis yumanensis,0,0
3808,Aeorestes cinereus,0,0
3808,Myotis californicus,0,0
3808,Myotis yumanensis,0,0
3809,Aeorestes cinereus,0,0
3809,Myotis californicus,0,0
3809,Myotis yumanensis,0,0
3810,Aeorestes cinereus,0,0
3810,Myotis californicus,0,0
3810,Myotis yumanensis,0,0
3811,Aeorestes cinereus,0,0
3811,Myotis californicus,0,0
3811,Myotis yumanensis,0,0
3812,Aeorestes cinereus,0,0
3812,Myotis californicus,0,0
3812,Myotis yumanensis,0,0
3813,Aeorestes cinereus,0,0
3813,Myotis californicus,0,0
3813,Myotis yumanensis,0,0
3814,Aeorestes cinereus,0,0
3814,Myotis californicus,0,0
3814,Myotis yumanensis,0,0
3815,Aeorestes cinereus,0,0
3815,Myotis californicus,0,0
3815,Myotis yumanensis,0,0
3816,Aeorestes cinereus,0,0
3816,Myotis californicus,0,0
3816,Myotis yumanensis,0,0
3834,Aeorestes cinereus,0,0
3834,Myotis californicus,0,0
3834,Myotis yumanensis,0,0
3835,Aeorestes cinereus,0,0
3835,Myotis californicus,0,0
3835,Myotis yumanensis,0,0
3836,Aeorestes cinereus,0,0
3836,Myotis californicus,0,0
3836,Myotis yumanensis,0,0
3837,Aeorestes cinereus,0,0
3837,Myotis californicus,0,0
3837,Myotis yumanensis,0,0
3838,Aeorestes cinereus,0,0
3838,Myotis californicus,0,0
3838,Myotis yumanensis,0,0
3839,Aeorestes cinereus,1,1
3839,Myotis californicus,0,0
3839,Myotis yumanensis,0,0
3840,Aeorestes cinereus,0,0
3840,Myotis californicus,0,0
3840,Myotis yumanensis,0,0
3841,Aeorestes cinereus,0,0
3841,Myotis californicus,0,0
3841,Myotis yumanensis,0,0
3842,Aeorestes cinereus,0,0
3842,Myotis californicus,0,0
3842,Myotis yumanensis,0,0
3843,Aeorestes cinereus,0,0
3843,Myotis californicus,0,0
3843,Myotis yumanensis,0,0
3885,Aeorestes cinereus,0,0
3885,Myotis californicus,0,0
3885,Myotis yumanensis,0,0
3886,Aeorestes cinereus,0,0
3886,Myotis californicus,0,0
3886,Myotis yumanensis,0,0
3887,Aeorestes cinereus,0,0
3887,Myotis californicus,0,0
3887,Myotis yumanensis,0,0
3888,Aeorestes cinereus,0,0
3888,Myotis californicus,0,0
3888,Myotis yumanensis,0,0
3889,Aeorestes cinereus,0,0
3889,Myotis californicus,0,0
3889,Myotis yumanensis,0,0
3890,Aeorestes cinereus,0,0
3890,Myotis californicus,0,0
3890,Myotis yumanensis,0,0
3891,Aeorestes cinereus,0,0
3891,Myotis californicus,0,0
3891,Myotis yumanensis,0,0
3892,Aeorestes cinereus,0,0
3892,Myotis californicus,0,0
3892,Myotis yumanensis,0,0
3893,Aeorestes cinereus,0,0
