gbif_id,dataset_key,occurrence_id,kingdom,phylum,class,order,family,genus,species,infraspecific_epithet,taxon_rank,scientific_name,verbatim_scientific_name,verbatim_scientific_name_authorship,country_code,locality,state_province,occurrence_status,individual_count,publishing_org_key,decimal_latitude,decimal_longitude,coordinate_uncertainty_in_meters,coordinate_precision,elevation,elevation_accuracy,depth,depth_accuracy,event_date,day,month,year,taxon_key,species_key,basis_of_record,institution_code,collection_code,catalog_number,record_number,identified_by,date_identified,license,rights_holder,recorded_by,type_status,establishment_means,last_interpreted,media_type,issue
5830991175,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/8051015,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Ontario,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.340029,-78.733418,90,NA,NA,NA,NA,NA,2017-09-22T21:20:59,22,9,2017,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,8051015,,Chris Ketola,2017-09-23T13:29:20Z,CC_BY_NC_4_0,Chris Ketola,Chris Ketola,,,2025-12-10T19:26:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5830834664,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/315714600,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.549808,-122.826727,NA,NA,NA,NA,NA,NA,2025-09-20T20:14,20,9,2025,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,315714600,,Ilya Burylov,2025-09-22T03:04:31Z,CC_BY_NC_4_0,Ilya Burylov,Ilya Burylov,,,2025-12-10T20:50:50Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5830642901,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/182925868,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Québec,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.864935,-74.290994,463,NA,NA,NA,NA,NA,2023-08-13T20:48,13,8,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,182925868,,Vincent Auclair,2023-09-12T10:31:00Z,CC_BY_NC_4_0,Vincent Auclair,Vincent Auclair,,,2025-12-10T21:34:52Z,StillImage;Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5830526136,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/315714604,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.549766,-122.826728,NA,NA,NA,NA,NA,NA,2025-09-20T20:20,20,9,2025,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,315714604,,Ilya Burylov,2025-09-22T03:04:32Z,CC_BY_NC_4_0,Ilya Burylov,Ilya Burylov,,,2025-12-10T20:50:38Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5830376847,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/305260919,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis californicus,,SPECIES,"Myotis californicus (Audubon & Bachman, 1842)",Myotis californicus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.060556,-122.605833,186,NA,NA,NA,NA,NA,2025-08-10T07:04,10,8,2025,2432425,2432425,HUMAN_OBSERVATION,iNaturalist,Observations,305260919,,fdanlo,2025-09-01T21:57:48Z,CC_BY_NC_4_0,fdanlo,fdanlo,,,2025-12-10T19:28:20Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5830340268,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/173161936,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Québec,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.546377,-73.470498,218,NA,NA,NA,NA,NA,2023-07-15T21:15,15,7,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,173161936,,Vincent Auclair,2023-07-16T06:45:25Z,CC_BY_NC_4_0,Vincent Auclair,Vincent Auclair,,,2025-12-10T18:32:03Z,StillImage;Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5828938599,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/302502224,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Québec,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.339101,-68.655923,4,NA,NA,NA,NA,NA,2025-07-19T21:49,19,7,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,302502224,,lambertc,2025-07-31T01:22:42Z,CC_BY_NC_4_0,lambertc,lambertc,,,2025-12-10T20:58:28Z,Sound;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5828749387,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/313635558,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Tennessee,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.071653,-85.286212,391,NA,NA,NA,NA,NA,2025-09-13T14:16:38,13,9,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,313635558,,Catherine Colby,2025-09-14T18:15:03Z,CC_BY_NC_4_0,Catherine Colby,Catherine Colby,,,2025-12-10T19:19:01Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5828732744,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/313675144,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,MX,,Jalisco,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,20.181311,-104.672917,1888,NA,NA,NA,NA,NA,2025-09-11T15:10,11,9,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,313675144,,Jakob Fahr,2025-09-13T21:35:00Z,CC_BY_NC_4_0,JoelSP,JoelSP,,,2025-12-10T22:05:26Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5828668463,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/313905534,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Tennessee,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.071266,-85.28648,239,NA,NA,NA,NA,NA,2025-09-13T14:17:03,13,9,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,313905534,,Catherine Colby,2025-09-14T18:22:21Z,CC_BY_NC_4_0,Catherine Colby,Catherine Colby,,,2025-12-10T19:19:28Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5828050605,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/258006993,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,New Mexico,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.059481,-108.354294,NA,NA,NA,NA,NA,NA,2023-07-07T21:19,7,7,2023,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,258006993,,Joe Paysen,2025-01-10T04:48:52Z,CC_BY_NC_4_0,Joe Paysen,Joe Paysen,,,2025-12-10T19:02:49Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5827764895,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/302499551,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,CA,,Québec,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.339088,-68.655908,4,NA,NA,NA,NA,NA,2025-07-19T21:49,19,7,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,302499551,,lambertc,2025-07-31T01:09:11Z,CC_BY_NC_4_0,lambertc,lambertc,,,2025-12-10T20:48:17Z,Sound;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5827666980,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/313633503,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Tennessee,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,35.071862,-85.286211,440,NA,NA,NA,NA,NA,2025-09-13T14:17:17,13,9,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,313633503,,Catherine Colby,2025-09-13T18:36:30Z,CC_BY_NC_4_0,Catherine Colby,Catherine Colby,,,2025-12-10T20:50:19Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5827643309,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/296268480,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,New Mexico,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.758542,-104.904884,NA,NA,NA,NA,NA,NA,2025-07-01T21:36:16,1,7,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,296268480,,Joe Paysen,2025-07-08T15:22:25Z,CC_BY_NC_4_0,Joe Paysen,Joe Paysen,,,2025-12-10T20:46:41Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5827545935,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/312276860,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.053006,-124.283858,3,NA,NA,NA,NA,NA,2025-08-26T21:15:45,26,8,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,312276860,,Erlin Mansfield,2025-09-07T19:45:31Z,CC_BY_NC_4_0,Erlin Mansfield,Erlin Mansfield,,,2025-12-10T20:49:49Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5827424277,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/312642847,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Kentucky,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.526618,-85.290564,NA,NA,NA,NA,NA,NA,2025-08-23T05:17,23,8,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,312642847,,Zoester_hugs_trees,2025-09-09T09:18:15Z,CC_BY_NC_4_0,Zoester_hugs_trees,Zoester_hugs_trees,,,2025-12-10T22:05:31Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5827419395,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/229786963,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Nebraska,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.854804,-102.445507,NA,NA,NA,NA,NA,NA,2024-07-16T00:10:24,16,7,2024,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,229786963,,Joe Paysen,2024-07-16T22:00:52Z,CC_BY_NC_4_0,Joe Paysen,Joe Paysen,,,2025-12-10T20:41:11Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5760895606,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/307738539,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes cinereus,,SPECIES,"Lasiurus cinereus (Palisot de Beauvois, 1796)",Lasiurus cinereus,,US,,Nevada,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.512002,-118.753039,18,NA,NA,NA,NA,NA,2025-08-20T06:37:42,20,8,2025,5218544,11138256,HUMAN_OBSERVATION,iNaturalist,Observations,307738539,,CJ Campbell,2025-08-20T14:32:35Z,CC_BY_NC_4_0,mbloomfield,mbloomfield,,,2025-12-10T19:28:08Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
